ID,restaurantID,IDCustomer,rating,content
187520,14384,214,4.0,Tutto perfetto consigliato!
187521,14384,446,2.5,Esperienza discreta.
187522,14384,161,2.0,Troppo rumoroso per i miei gusti.
187523,14384,384,5.0,Ingredienti freschissimi e di qualità.
187524,14384,422,1.0,Delusione totale.
187525,14384,170,2.0,Pessimo rapporto qualità/prezzo.
187526,14384,37,4.5,Locale accogliente e atmosfera rilassante.
187527,14384,782,5.0,Ottimo servizio e cibo delizioso!
187528,14384,987,1.0,Tavoli sporchi e servizio lento.
187529,14385,299,0.5,Personale scortese peccato perché il cibo era buono.
187530,14385,229,4.0,Porzioni abbondanti e sapori genuini.
187531,14385,886,2.0,Esperienza negativa non tornerò.
187532,14385,269,0.5,Tavoli sporchi e servizio lento.
187533,14385,630,4.5,Prezzi onesti e piatti ben presentati.
187534,14385,456,2.0,Tavoli sporchi e servizio lento.
187535,14385,710,3.5,Vasta scelta di piatti vegetariani.
187536,14385,815,2.0,Cibo senza sapore.
187537,14385,200,3.0,Buono ma potrebbe migliorare.
187538,14385,491,1.5,Pessimo rapporto qualità/prezzo.
187539,14385,493,3.5,Ottimo servizio e cibo delizioso!
187540,14385,275,1.0,Cibo senza sapore.
187541,14385,495,4.0,Porzioni abbondanti e sapori genuini.
187542,14385,849,0.5,Cibo senza sapore.
187543,14385,592,1.5,Personale scortese peccato perché il cibo era buono.
187544,14386,631,3.5,Servizio impeccabile davvero soddisfatto.
187545,14386,45,2.5,Buon posto per una pausa pranzo veloce.
187546,14386,298,4.5,Esperienza fantastica personale gentile.
187547,14386,232,4.0,Tutto perfetto consigliato!
187548,14386,449,3.5,Il migliore della zona!
187549,14386,367,3.5,Locale accogliente e atmosfera rilassante.
187550,14386,609,3.0,Qualità media prezzi alti.
187551,14386,746,2.0,Pessimo rapporto qualità/prezzo.
187552,14386,16,0.5,Personale scortese peccato perché il cibo era buono.
187553,14386,965,0.5,Cibo senza sapore.
187554,14386,214,5.0,Locale accogliente e atmosfera rilassante.
187555,14386,845,3.0,Buono ma potrebbe migliorare.
187556,14386,653,3.0,Tempi di attesa accettabili.
187557,14386,375,4.0,Porzioni abbondanti e sapori genuini.
187558,14386,796,4.5,Prezzi onesti e piatti ben presentati.
187559,14386,77,3.5,Ingredienti freschissimi e di qualità.
187560,14387,46,2.5,Qualità media prezzi alti.
187561,14387,299,1.0,Personale scortese peccato perché il cibo era buono.
187562,14387,532,0.5,Tempi di attesa troppo lunghi.
187563,14387,663,2.0,Troppo rumoroso per i miei gusti.
187564,14387,475,4.0,Ottimo servizio e cibo delizioso!
187565,14387,522,3.5,Il migliore della zona!
187566,14388,991,2.0,Non consiglio questo posto.
187567,14388,295,1.5,Delusione totale.
187568,14388,1000,4.5,Porzioni abbondanti e sapori genuini.
187569,14388,118,1.0,Personale scortese peccato perché il cibo era buono.
187570,14388,203,4.5,Ottimo servizio e cibo delizioso!
187571,14388,658,1.5,Cibo senza sapore.
187572,14388,116,3.0,Non all'altezza delle aspettative.
187573,14388,170,2.0,Delusione totale.
187574,14388,774,3.5,Ingredienti freschissimi e di qualità.
187575,14388,367,3.0,Non all'altezza delle aspettative.
187576,14388,650,4.5,Fantastico per una cena tra amici.
187577,14388,334,0.5,Tempi di attesa troppo lunghi.
187578,14388,371,1.5,Esperienza negativa non tornerò.
187579,14388,440,3.0,Qualità media prezzi alti.
187580,14388,235,2.0,Personale scortese peccato perché il cibo era buono.
187581,14388,476,2.0,Troppo rumoroso per i miei gusti.
187582,14389,972,0.5,Pessimo rapporto qualità/prezzo.
187583,14389,750,4.0,Il migliore della zona!
187584,14389,708,5.0,Servizio impeccabile davvero soddisfatto.
187585,14389,78,5.0,Il dolce era spettacolare!
187586,14389,360,4.5,Tutto perfetto consigliato!
187587,14389,916,3.0,Tempi di attesa accettabili.
187588,14389,824,0.5,Esperienza negativa non tornerò.
187589,14390,684,5.0,Porzioni abbondanti e sapori genuini.
187590,14390,757,1.0,Esperienza negativa non tornerò.
187591,14390,393,4.0,Il dolce era spettacolare!
187592,14390,80,3.5,Servizio impeccabile davvero soddisfatto.
187593,14390,435,5.0,Ottimo servizio e cibo delizioso!
187594,14390,485,0.5,Non consiglio questo posto.
187595,14390,673,3.5,Locale accogliente e atmosfera rilassante.
187596,14390,877,3.0,Locale carino ma nulla di speciale.
187597,14390,733,4.0,Ci tornerò sicuramente.
187598,14390,449,3.0,Buono ma potrebbe migliorare.
187599,14390,298,1.0,Non consiglio questo posto.
187600,14390,924,2.0,Pessimo rapporto qualità/prezzo.
187601,14390,310,4.0,Ci tornerò sicuramente.
187602,14390,510,1.0,Troppo rumoroso per i miei gusti.
187603,14390,458,3.5,Esperienza fantastica personale gentile.
187604,14390,540,1.5,Cibo senza sapore.
187605,14390,181,1.5,Troppo rumoroso per i miei gusti.
187606,14390,374,3.0,Menù vario ma niente che mi abbia colpito.
187607,14390,584,0.5,Cibo senza sapore.
187608,14391,733,5.0,Esperienza fantastica personale gentile.
187609,14391,220,4.0,Piatti curati nei minimi dettagli.
187610,14391,384,2.5,Qualità media prezzi alti.
187611,14391,328,1.0,Troppo rumoroso per i miei gusti.
187612,14391,366,3.5,Vasta scelta di piatti vegetariani.
187613,14391,344,1.0,Non consiglio questo posto.
187614,14391,341,3.0,Locale carino ma nulla di speciale.
187615,14392,643,3.5,Locale accogliente e atmosfera rilassante.
187616,14392,582,3.0,Tempi di attesa accettabili.
187617,14392,108,3.5,Porzioni abbondanti e sapori genuini.
187618,14392,141,2.5,Buon posto per una pausa pranzo veloce.
187619,14392,590,2.0,Personale scortese peccato perché il cibo era buono.
187620,14392,744,1.5,Tavoli sporchi e servizio lento.
187621,14393,411,0.5,Cibo senza sapore.
187622,14393,937,4.5,Prezzi onesti e piatti ben presentati.
187623,14393,717,3.0,Menù vario ma niente che mi abbia colpito.
187624,14393,571,2.5,Menù vario ma niente che mi abbia colpito.
187625,14393,668,4.5,Piatti curati nei minimi dettagli.
187626,14393,594,1.5,Delusione totale.
187627,14393,766,0.5,Personale scortese peccato perché il cibo era buono.
187628,14393,288,0.5,Pessimo rapporto qualità/prezzo.
187629,14394,252,3.5,Ottima atmosfera per una serata romantica.
187630,14394,643,3.0,Servizio un po' freddo ma veloce.
187631,14394,380,0.5,Troppo rumoroso per i miei gusti.
187632,14394,234,2.0,Esperienza negativa non tornerò.
187633,14394,466,2.0,Cibo senza sapore.
187634,14394,476,0.5,Porzioni ridicole rispetto al prezzo.
187635,14394,402,1.5,Delusione totale.
187636,14394,89,1.0,Pessimo rapporto qualità/prezzo.
187637,14394,906,0.5,Pessimo rapporto qualità/prezzo.
187638,14394,700,1.0,Tempi di attesa troppo lunghi.
187639,14394,624,2.5,Buono ma potrebbe migliorare.
187640,14394,254,0.5,Troppo rumoroso per i miei gusti.
187641,14394,843,1.0,Personale scortese peccato perché il cibo era buono.
187642,14394,184,0.5,Personale scortese peccato perché il cibo era buono.
187643,14394,900,4.5,Vasta scelta di piatti vegetariani.
187644,14394,997,5.0,Porzioni abbondanti e sapori genuini.
187645,14394,547,4.0,Servizio impeccabile davvero soddisfatto.
187646,14394,713,3.0,Tempi di attesa accettabili.
187647,14394,514,3.5,Locale accogliente e atmosfera rilassante.
187648,14394,687,4.0,Prezzi onesti e piatti ben presentati.
187649,14395,812,3.5,Ingredienti freschissimi e di qualità.
187650,14395,395,1.0,Esperienza negativa non tornerò.
187651,14395,69,2.0,Tavoli sporchi e servizio lento.
187652,14395,932,1.0,Cibo senza sapore.
187653,14395,937,0.5,Troppo rumoroso per i miei gusti.
187654,14395,318,2.5,Buono ma potrebbe migliorare.
187655,14395,963,1.5,Esperienza negativa non tornerò.
187656,14396,498,4.0,Prezzi onesti e piatti ben presentati.
187657,14396,372,1.0,Cibo senza sapore.
187658,14396,361,4.5,Ottima atmosfera per una serata romantica.
187659,14396,280,1.0,Esperienza negativa non tornerò.
187660,14396,619,5.0,Vasta scelta di piatti vegetariani.
187661,14396,431,2.5,Menù vario ma niente che mi abbia colpito.
187662,14396,419,3.0,Tempi di attesa accettabili.
187663,14396,899,0.5,Tavoli sporchi e servizio lento.
187664,14396,863,4.0,Piatti curati nei minimi dettagli.
187665,14396,219,3.0,Buon posto per una pausa pranzo veloce.
187666,14396,948,0.5,Pessimo rapporto qualità/prezzo.
187667,14396,857,3.5,Prezzi onesti e piatti ben presentati.
187668,14397,601,4.0,Il migliore della zona!
187669,14397,132,1.5,Troppo rumoroso per i miei gusti.
187670,14397,591,2.5,Menù vario ma niente che mi abbia colpito.
187671,14397,863,2.5,Piatti nella media.
187672,14397,585,4.0,Ci tornerò sicuramente.
187673,14397,595,1.0,Tavoli sporchi e servizio lento.
187674,14397,599,4.0,Il migliore della zona!
187675,14397,664,4.5,Prezzi onesti e piatti ben presentati.
187676,14398,872,3.0,Servizio un po' freddo ma veloce.
187677,14398,9,5.0,Ingredienti freschissimi e di qualità.
187678,14398,552,1.5,Tempi di attesa troppo lunghi.
187679,14398,189,4.0,Tutto perfetto consigliato!
187680,14398,606,2.0,Delusione totale.
187681,14398,616,4.5,Prezzi onesti e piatti ben presentati.
187682,14398,332,2.5,Buono ma potrebbe migliorare.
187683,14398,586,3.0,Menù vario ma niente che mi abbia colpito.
187684,14398,511,1.0,Cibo senza sapore.
187685,14398,640,1.5,Tempi di attesa troppo lunghi.
187686,14398,129,2.0,Tempi di attesa troppo lunghi.
187687,14398,976,2.0,Cibo senza sapore.
187688,14399,171,4.5,Porzioni abbondanti e sapori genuini.
187689,14399,888,2.0,Personale scortese peccato perché il cibo era buono.
187690,14399,362,4.5,Prezzi onesti e piatti ben presentati.
187691,14399,686,2.5,Tempi di attesa accettabili.
187692,14399,762,5.0,Ottimo servizio e cibo delizioso!
187693,14399,371,2.0,Delusione totale.
187694,14399,497,1.5,Personale scortese peccato perché il cibo era buono.
187695,14399,161,4.5,Ingredienti freschissimi e di qualità.
187696,14399,63,2.5,Servizio un po' freddo ma veloce.
187697,14400,958,0.5,Pessimo rapporto qualità/prezzo.
187698,14400,873,4.5,Ottima atmosfera per una serata romantica.
187699,14400,681,2.0,Non consiglio questo posto.
187700,14400,634,4.5,Il dolce era spettacolare!
187701,14400,130,3.0,Locale carino ma nulla di speciale.
187702,14400,311,1.0,Esperienza negativa non tornerò.
187703,14400,481,3.0,Menù vario ma niente che mi abbia colpito.
187704,14400,134,1.0,Esperienza negativa non tornerò.
187705,14400,76,2.5,Servizio un po' freddo ma veloce.
187706,14400,618,4.0,Prezzi onesti e piatti ben presentati.
187707,14400,759,1.0,Delusione totale.
187708,14400,243,3.0,Esperienza discreta.
187709,14401,682,1.5,Troppo rumoroso per i miei gusti.
187710,14401,979,4.5,Il dolce era spettacolare!
187711,14401,714,1.5,Pessimo rapporto qualità/prezzo.
187712,14401,592,3.0,Tempi di attesa accettabili.
187713,14401,119,5.0,Ottima atmosfera per una serata romantica.
187714,14401,378,5.0,Fantastico per una cena tra amici.
187715,14401,221,4.0,Ingredienti freschissimi e di qualità.
187716,14401,848,5.0,Porzioni abbondanti e sapori genuini.
187717,14401,6,1.5,Porzioni ridicole rispetto al prezzo.
187718,14401,461,2.5,Menù vario ma niente che mi abbia colpito.
187719,14401,805,1.0,Delusione totale.
187720,14401,428,0.5,Pessimo rapporto qualità/prezzo.
187721,14401,412,0.5,Troppo rumoroso per i miei gusti.
187722,14401,232,1.0,Troppo rumoroso per i miei gusti.
187723,14401,43,0.5,Tempi di attesa troppo lunghi.
187724,14401,748,4.5,Piatti curati nei minimi dettagli.
187725,14401,48,5.0,Locale accogliente e atmosfera rilassante.
187726,14401,775,4.0,Ottimo servizio e cibo delizioso!
187727,14401,497,2.5,Tempi di attesa accettabili.
187728,14402,884,4.0,Il migliore della zona!
187729,14402,684,0.5,Porzioni ridicole rispetto al prezzo.
187730,14402,124,5.0,Tutto perfetto consigliato!
187731,14402,4,2.5,Tempi di attesa accettabili.
187732,14402,613,3.0,Buon posto per una pausa pranzo veloce.
187733,14402,587,2.5,Buon posto per una pausa pranzo veloce.
187734,14402,378,3.0,Tempi di attesa accettabili.
187735,14402,385,4.5,Il dolce era spettacolare!
187736,14402,778,0.5,Personale scortese peccato perché il cibo era buono.
187737,14402,665,5.0,Il migliore della zona!
187738,14402,343,3.5,Fantastico per una cena tra amici.
187739,14402,658,2.5,Locale carino ma nulla di speciale.
187740,14402,478,1.0,Esperienza negativa non tornerò.
187741,14402,302,5.0,Ottima atmosfera per una serata romantica.
187742,14402,910,1.5,Troppo rumoroso per i miei gusti.
187743,14403,209,4.0,Fantastico per una cena tra amici.
187744,14403,601,4.0,Ottimo servizio e cibo delizioso!
187745,14403,254,1.0,Delusione totale.
187746,14403,750,2.5,Buon posto per una pausa pranzo veloce.
187747,14403,290,1.5,Delusione totale.
187748,14403,685,1.5,Pessimo rapporto qualità/prezzo.
187749,14403,561,2.5,Buon posto per una pausa pranzo veloce.
187750,14403,740,3.0,Qualità media prezzi alti.
187751,14403,269,3.0,Tempi di attesa accettabili.
187752,14403,137,4.5,Locale accogliente e atmosfera rilassante.
187753,14404,155,5.0,Fantastico per una cena tra amici.
187754,14404,49,5.0,Fantastico per una cena tra amici.
187755,14404,409,3.5,Ottima atmosfera per una serata romantica.
187756,14404,352,5.0,Ingredienti freschissimi e di qualità.
187757,14404,28,0.5,Tempi di attesa troppo lunghi.
187758,14404,893,5.0,Prezzi onesti e piatti ben presentati.
187759,14404,23,4.0,Tutto perfetto consigliato!
187760,14404,350,1.5,Non consiglio questo posto.
187761,14405,908,5.0,Ingredienti freschissimi e di qualità.
187762,14405,623,1.0,Porzioni ridicole rispetto al prezzo.
187763,14405,88,3.5,Il migliore della zona!
187764,14405,773,2.0,Pessimo rapporto qualità/prezzo.
187765,14405,884,2.5,Menù vario ma niente che mi abbia colpito.
187766,14405,386,5.0,Il dolce era spettacolare!
187767,14405,289,4.5,Ottimo servizio e cibo delizioso!
187768,14405,442,1.5,Tempi di attesa troppo lunghi.
187769,14405,774,1.5,Porzioni ridicole rispetto al prezzo.
187770,14405,833,1.5,Pessimo rapporto qualità/prezzo.
187771,14405,85,2.0,Esperienza negativa non tornerò.
187772,14405,537,3.0,Locale carino ma nulla di speciale.
187773,14405,502,4.5,Il migliore della zona!
187774,14405,548,5.0,Porzioni abbondanti e sapori genuini.
187775,14405,171,3.5,Vasta scelta di piatti vegetariani.
187776,14405,942,0.5,Esperienza negativa non tornerò.
187777,14405,550,1.0,Personale scortese peccato perché il cibo era buono.
187778,14405,890,4.0,Ingredienti freschissimi e di qualità.
187779,14405,310,4.5,Fantastico per una cena tra amici.
187780,14406,174,2.0,Non consiglio questo posto.
187781,14406,203,5.0,Il migliore della zona!
187782,14406,723,5.0,Il migliore della zona!
187783,14406,976,3.0,Buono ma potrebbe migliorare.
187784,14406,459,1.0,Cibo senza sapore.
187785,14406,597,5.0,Esperienza fantastica personale gentile.
187786,14406,242,4.0,Prezzi onesti e piatti ben presentati.
187787,14406,31,1.5,Tavoli sporchi e servizio lento.
187788,14406,947,5.0,Porzioni abbondanti e sapori genuini.
187789,14406,973,3.5,Ingredienti freschissimi e di qualità.
187790,14406,623,3.5,Locale accogliente e atmosfera rilassante.
187791,14406,741,4.5,Porzioni abbondanti e sapori genuini.
187792,14406,366,4.0,Fantastico per una cena tra amici.
187793,14406,35,3.5,Porzioni abbondanti e sapori genuini.
187794,14406,387,1.0,Personale scortese peccato perché il cibo era buono.
187795,14406,155,2.0,Tavoli sporchi e servizio lento.
187796,14407,559,3.0,Tempi di attesa accettabili.
187797,14407,373,4.0,Prezzi onesti e piatti ben presentati.
187798,14407,64,0.5,Esperienza negativa non tornerò.
187799,14407,836,2.0,Cibo senza sapore.
187800,14407,120,3.0,Esperienza discreta.
187801,14407,336,4.0,Ottimo servizio e cibo delizioso!
187802,14407,377,1.5,Personale scortese peccato perché il cibo era buono.
187803,14407,343,2.0,Esperienza negativa non tornerò.
187804,14407,396,1.0,Tavoli sporchi e servizio lento.
187805,14407,798,2.5,Buon posto per una pausa pranzo veloce.
187806,14407,580,0.5,Non consiglio questo posto.
187807,14407,46,2.5,Locale carino ma nulla di speciale.
187808,14407,290,4.0,Fantastico per una cena tra amici.
187809,14407,943,0.5,Troppo rumoroso per i miei gusti.
187810,14407,653,3.5,Vasta scelta di piatti vegetariani.
187811,14407,99,1.0,Non consiglio questo posto.
187812,14407,704,4.0,Il dolce era spettacolare!
187813,14408,575,1.0,Tavoli sporchi e servizio lento.
187814,14408,442,0.5,Cibo senza sapore.
187815,14408,971,3.0,Servizio un po' freddo ma veloce.
187816,14408,325,5.0,Locale accogliente e atmosfera rilassante.
187817,14408,678,3.5,Ottima atmosfera per una serata romantica.
187818,14408,882,4.0,Porzioni abbondanti e sapori genuini.
187819,14409,956,2.0,Pessimo rapporto qualità/prezzo.
187820,14409,233,4.0,Ci tornerò sicuramente.
187821,14409,753,4.5,Prezzi onesti e piatti ben presentati.
187822,14409,673,0.5,Non consiglio questo posto.
187823,14409,60,5.0,Locale accogliente e atmosfera rilassante.
187824,14409,275,1.0,Porzioni ridicole rispetto al prezzo.
187825,14409,385,1.0,Pessimo rapporto qualità/prezzo.
187826,14409,290,5.0,Ingredienti freschissimi e di qualità.
187827,14409,926,2.5,Buono ma potrebbe migliorare.
187828,14409,232,1.5,Tavoli sporchi e servizio lento.
187829,14409,82,3.5,Fantastico per una cena tra amici.
187830,14409,548,0.5,Troppo rumoroso per i miei gusti.
187831,14409,497,0.5,Tempi di attesa troppo lunghi.
187832,14409,558,5.0,Piatti curati nei minimi dettagli.
187833,14409,405,3.5,Fantastico per una cena tra amici.
187834,14410,300,2.5,Non all'altezza delle aspettative.
187835,14410,109,2.5,Buon posto per una pausa pranzo veloce.
187836,14410,550,4.5,Prezzi onesti e piatti ben presentati.
187837,14410,193,5.0,Servizio impeccabile davvero soddisfatto.
187838,14410,131,4.5,Porzioni abbondanti e sapori genuini.
187839,14410,924,5.0,Servizio impeccabile davvero soddisfatto.
187840,14410,985,0.5,Troppo rumoroso per i miei gusti.
187841,14410,233,0.5,Porzioni ridicole rispetto al prezzo.
187842,14410,95,2.0,Pessimo rapporto qualità/prezzo.
187843,14410,15,1.0,Delusione totale.
187844,14410,937,2.5,Buon posto per una pausa pranzo veloce.
187845,14410,706,4.0,Fantastico per una cena tra amici.
187846,14410,386,1.5,Esperienza negativa non tornerò.
187847,14410,616,4.0,Il dolce era spettacolare!
187848,14411,22,5.0,Prezzi onesti e piatti ben presentati.
187849,14411,567,1.0,Troppo rumoroso per i miei gusti.
187850,14411,642,3.0,Qualità media prezzi alti.
187851,14411,24,2.5,Servizio un po' freddo ma veloce.
187852,14411,260,1.0,Pessimo rapporto qualità/prezzo.
187853,14411,987,4.5,Ottimo servizio e cibo delizioso!
187854,14411,67,2.5,Buono ma potrebbe migliorare.
187855,14411,792,5.0,Il migliore della zona!
187856,14411,688,4.0,Ci tornerò sicuramente.
187857,14411,105,0.5,Tavoli sporchi e servizio lento.
187858,14411,19,2.5,Tempi di attesa accettabili.
187859,14411,939,4.5,Piatti curati nei minimi dettagli.
187860,14411,817,2.5,Non all'altezza delle aspettative.
187861,14411,907,2.0,Tempi di attesa troppo lunghi.
187862,14411,677,4.5,Il dolce era spettacolare!
187863,14411,313,1.5,Esperienza negativa non tornerò.
187864,14411,902,3.0,Servizio un po' freddo ma veloce.
187865,14412,310,0.5,Pessimo rapporto qualità/prezzo.
187866,14412,710,4.0,Il migliore della zona!
187867,14412,455,2.5,Locale carino ma nulla di speciale.
187868,14412,576,5.0,Ingredienti freschissimi e di qualità.
187869,14412,270,3.0,Buono ma potrebbe migliorare.
187870,14412,736,2.5,Qualità media prezzi alti.
187871,14412,501,1.0,Esperienza negativa non tornerò.
187872,14412,314,1.0,Tempi di attesa troppo lunghi.
187873,14412,871,1.0,Cibo senza sapore.
187874,14412,823,1.0,Tavoli sporchi e servizio lento.
187875,14412,748,4.5,Porzioni abbondanti e sapori genuini.
187876,14412,975,1.0,Troppo rumoroso per i miei gusti.
187877,14413,468,4.0,Il migliore della zona!
187878,14413,24,0.5,Tavoli sporchi e servizio lento.
187879,14413,643,3.0,Qualità media prezzi alti.
187880,14413,557,4.0,Piatti curati nei minimi dettagli.
187881,14413,642,5.0,Vasta scelta di piatti vegetariani.
187882,14413,553,4.0,Porzioni abbondanti e sapori genuini.
187883,14413,459,4.5,Prezzi onesti e piatti ben presentati.
187884,14414,345,4.0,Piatti curati nei minimi dettagli.
187885,14414,826,1.0,Tempi di attesa troppo lunghi.
187886,14414,385,1.0,Personale scortese peccato perché il cibo era buono.
187887,14414,198,3.0,Qualità media prezzi alti.
187888,14414,439,2.5,Buon posto per una pausa pranzo veloce.
187889,14414,236,3.5,Porzioni abbondanti e sapori genuini.
187890,14414,518,1.0,Porzioni ridicole rispetto al prezzo.
187891,14415,156,5.0,Ingredienti freschissimi e di qualità.
187892,14415,900,4.5,Il migliore della zona!
187893,14415,838,2.5,Locale carino ma nulla di speciale.
187894,14415,996,5.0,Esperienza fantastica personale gentile.
187895,14415,844,5.0,Piatti curati nei minimi dettagli.
187896,14415,880,0.5,Troppo rumoroso per i miei gusti.
187897,14415,314,4.0,Tutto perfetto consigliato!
187898,14415,513,2.0,Non consiglio questo posto.
187899,14415,420,1.0,Pessimo rapporto qualità/prezzo.
187900,14415,889,1.5,Tavoli sporchi e servizio lento.
187901,14415,290,2.0,Personale scortese peccato perché il cibo era buono.
187902,14415,108,4.0,Ci tornerò sicuramente.
187903,14415,782,2.0,Tempi di attesa troppo lunghi.
187904,14415,879,0.5,Esperienza negativa non tornerò.
187905,14415,120,2.5,Tempi di attesa accettabili.
187906,14416,497,2.5,Locale carino ma nulla di speciale.
187907,14416,917,2.5,Tempi di attesa accettabili.
187908,14416,793,3.0,Locale carino ma nulla di speciale.
187909,14416,802,2.5,Qualità media prezzi alti.
187910,14416,796,5.0,Porzioni abbondanti e sapori genuini.
187911,14416,62,1.5,Esperienza negativa non tornerò.
187912,14416,884,3.5,Ottima atmosfera per una serata romantica.
187913,14416,844,2.5,Tempi di attesa accettabili.
187914,14416,351,5.0,Ottimo servizio e cibo delizioso!
187915,14416,260,1.0,Pessimo rapporto qualità/prezzo.
187916,14416,869,4.5,Il migliore della zona!
187917,14417,553,3.5,Vasta scelta di piatti vegetariani.
187918,14417,944,3.0,Buon posto per una pausa pranzo veloce.
187919,14417,50,3.0,Non all'altezza delle aspettative.
187920,14417,722,3.5,Tutto perfetto consigliato!
187921,14417,915,3.5,Vasta scelta di piatti vegetariani.
187922,14417,964,3.0,Menù vario ma niente che mi abbia colpito.
187923,14417,291,4.0,Porzioni abbondanti e sapori genuini.
187924,14417,288,1.0,Personale scortese peccato perché il cibo era buono.
187925,14418,217,4.0,Piatti curati nei minimi dettagli.
187926,14418,536,5.0,Vasta scelta di piatti vegetariani.
187927,14418,898,4.5,Porzioni abbondanti e sapori genuini.
187928,14418,21,3.5,Prezzi onesti e piatti ben presentati.
187929,14418,845,4.0,Tutto perfetto consigliato!
187930,14418,507,4.0,Fantastico per una cena tra amici.
187931,14418,963,1.0,Pessimo rapporto qualità/prezzo.
187932,14418,442,3.5,Ci tornerò sicuramente.
187933,14418,782,2.0,Pessimo rapporto qualità/prezzo.
187934,14418,153,2.5,Buono ma potrebbe migliorare.
187935,14418,573,1.0,Personale scortese peccato perché il cibo era buono.
187936,14418,726,2.5,Buon posto per una pausa pranzo veloce.
187937,14418,922,4.5,Prezzi onesti e piatti ben presentati.
187938,14418,182,5.0,Vasta scelta di piatti vegetariani.
187939,14418,224,2.0,Personale scortese peccato perché il cibo era buono.
187940,14418,379,4.5,Il dolce era spettacolare!
187941,14419,977,3.5,Vasta scelta di piatti vegetariani.
187942,14419,607,3.5,Porzioni abbondanti e sapori genuini.
187943,14419,307,1.0,Tempi di attesa troppo lunghi.
187944,14419,488,1.5,Porzioni ridicole rispetto al prezzo.
187945,14419,498,5.0,Servizio impeccabile davvero soddisfatto.
187946,14419,642,1.0,Non consiglio questo posto.
187947,14419,966,5.0,Ci tornerò sicuramente.
187948,14419,591,4.5,Ingredienti freschissimi e di qualità.
187949,14419,681,2.0,Pessimo rapporto qualità/prezzo.
187950,14419,66,3.5,Servizio impeccabile davvero soddisfatto.
187951,14419,368,3.5,Fantastico per una cena tra amici.
187952,14419,729,3.5,Ottimo servizio e cibo delizioso!
187953,14419,165,0.5,Troppo rumoroso per i miei gusti.
187954,14419,492,4.5,Ottimo servizio e cibo delizioso!
187955,14419,565,1.5,Delusione totale.
187956,14419,553,0.5,Non consiglio questo posto.
187957,14419,174,1.0,Tempi di attesa troppo lunghi.
187958,14419,614,3.5,Piatti curati nei minimi dettagli.
187959,14419,425,3.5,Prezzi onesti e piatti ben presentati.
187960,14419,158,3.0,Buono ma potrebbe migliorare.
187961,14420,662,0.5,Delusione totale.
187962,14420,397,4.0,Piatti curati nei minimi dettagli.
187963,14420,676,2.0,Tempi di attesa troppo lunghi.
187964,14420,508,3.0,Non all'altezza delle aspettative.
187965,14420,328,4.0,Ingredienti freschissimi e di qualità.
187966,14420,921,2.5,Servizio un po' freddo ma veloce.
187967,14420,229,3.5,Prezzi onesti e piatti ben presentati.
187968,14420,865,3.5,Ingredienti freschissimi e di qualità.
187969,14420,166,0.5,Delusione totale.
187970,14420,225,3.5,Piatti curati nei minimi dettagli.
187971,14420,776,4.5,Ottimo servizio e cibo delizioso!
187972,14420,665,1.5,Cibo senza sapore.
187973,14421,904,1.5,Delusione totale.
187974,14421,363,2.0,Porzioni ridicole rispetto al prezzo.
187975,14421,47,3.5,Porzioni abbondanti e sapori genuini.
187976,14421,792,1.5,Tempi di attesa troppo lunghi.
187977,14421,123,1.5,Non consiglio questo posto.
187978,14421,39,5.0,Ci tornerò sicuramente.
187979,14421,562,4.0,Ottimo servizio e cibo delizioso!
187980,14421,973,1.0,Pessimo rapporto qualità/prezzo.
187981,14421,179,5.0,Vasta scelta di piatti vegetariani.
187982,14421,293,2.0,Tempi di attesa troppo lunghi.
187983,14421,537,3.5,Ottimo servizio e cibo delizioso!
187984,14421,119,4.5,Tutto perfetto consigliato!
187985,14421,693,2.0,Personale scortese peccato perché il cibo era buono.
187986,14421,987,3.0,Qualità media prezzi alti.
187987,14421,439,2.5,Buono ma potrebbe migliorare.
187988,14421,638,1.5,Porzioni ridicole rispetto al prezzo.
187989,14421,764,2.5,Qualità media prezzi alti.
187990,14421,189,0.5,Troppo rumoroso per i miei gusti.
187991,14421,457,3.0,Menù vario ma niente che mi abbia colpito.
187992,14422,127,1.5,Personale scortese peccato perché il cibo era buono.
187993,14422,871,4.0,Vasta scelta di piatti vegetariani.
187994,14422,511,1.5,Delusione totale.
187995,14422,503,1.5,Pessimo rapporto qualità/prezzo.
187996,14422,565,3.5,Il migliore della zona!
187997,14422,277,0.5,Esperienza negativa non tornerò.
187998,14422,358,2.0,Pessimo rapporto qualità/prezzo.
187999,14423,266,1.5,Cibo senza sapore.
188000,14423,411,1.5,Esperienza negativa non tornerò.
188001,14423,174,3.5,Locale accogliente e atmosfera rilassante.
188002,14423,630,2.0,Porzioni ridicole rispetto al prezzo.
188003,14423,730,5.0,Piatti curati nei minimi dettagli.
188004,14423,770,1.5,Cibo senza sapore.
188005,14423,736,4.5,Ingredienti freschissimi e di qualità.
188006,14423,550,5.0,Ottimo servizio e cibo delizioso!
188007,14423,62,5.0,Locale accogliente e atmosfera rilassante.
188008,14423,681,2.0,Tavoli sporchi e servizio lento.
188009,14423,162,4.0,Piatti curati nei minimi dettagli.
188010,14423,727,0.5,Tempi di attesa troppo lunghi.
188011,14423,469,5.0,Prezzi onesti e piatti ben presentati.
188012,14423,771,2.0,Cibo senza sapore.
188013,14423,973,4.5,Ottimo servizio e cibo delizioso!
